client_id,round_number,num_samples,train_or_test,accuracy,loss,server_time
1,0,29,test,0.3333333333333333,1.414294719696045,0
10,0,19,test,0.0,1.8198225498199463,0
100,0,28,test,0.3333333333333333,1.6396766901016235,0
1000,0,8,test,1.0,0.22823454439640045,0
10000,0,30,test,0.0,1.8325835466384888,0
10001,0,30,test,0.3333333333333333,1.0941098928451538,0
10002,0,23,test,0.3333333333333333,0.9268789887428284,0
10003,0,30,test,0.3333333333333333,1.0629342794418335,0
10004,0,21,test,0.0,1.4145301580429077,0
10005,0,24,test,0.3333333333333333,1.376463770866394,0
10006,0,30,test,0.0,1.526747703552246,0
10007,0,20,test,0.0,2.3348841667175293,0
10008,0,30,test,0.6666666666666666,0.4284748136997223,0
10009,0,23,test,0.6666666666666666,0.6771132946014404,0
1001,0,22,test,0.6666666666666666,0.6426260471343994,0
10010,0,30,test,1.0,0.2163732647895813,0
10012,0,11,test,0.0,1.7310817241668701,0
10013,0,13,test,0.0,1.8624606132507324,0
10014,0,30,test,0.0,1.3565982580184937,0
10015,0,30,test,0.6666666666666666,0.5433617234230042,0
10016,0,30,test,0.0,1.7632251977920532,0
10017,0,6,test,1.0,0.1904199868440628,0
10018,0,23,test,1.0,0.22812028229236603,0
10019,0,22,test,1.0,0.2826972007751465,0
1002,0,25,test,0.3333333333333333,1.1937888860702515,0
10021,0,30,test,0.0,2.094224691390991,0
10023,0,30,test,0.6666666666666666,0.6355188488960266,0
10024,0,19,test,1.0,0.1752558797597885,0
10025,0,30,test,0.6666666666666666,0.5392370820045471,0
10026,0,14,test,0.5,1.532274603843689,0
10027,0,10,test,0.0,1.7733434438705444,0
10028,0,30,test,0.6666666666666666,0.7963377833366394,0
10029,0,30,test,0.0,1.5947767496109009,0
1003,0,30,test,0.6666666666666666,0.533196210861206,0
10030,0,18,test,0.0,1.800730586051941,0
10031,0,19,test,0.5,1.0830771923065186,0
10032,0,30,test,0.0,1.378024697303772,0
10033,0,30,test,0.6666666666666666,0.5463069081306458,0
10034,0,22,test,0.6666666666666666,0.6988319754600525,0
10035,0,19,test,0.5,0.8114975690841675,0
10036,0,30,test,1.0,0.24808764457702637,0
10037,0,10,test,0.0,1.434546947479248,0
10039,0,22,test,0.6666666666666666,0.5084564685821533,0
1004,0,20,test,1.0,0.09687499701976776,0
10041,0,22,test,0.3333333333333333,1.1659148931503296,0
10042,0,30,test,0.6666666666666666,0.7328432202339172,0
10043,0,21,test,0.0,1.4327259063720703,0
10044,0,30,test,0.0,1.9360637664794922,0
10045,0,25,test,1.0,0.2722058594226837,0
10046,0,23,test,0.6666666666666666,0.9506268501281738,0
10047,0,30,test,0.3333333333333333,1.1133472919464111,0
10048,0,10,test,0.0,1.6071913242340088,0
10049,0,15,test,1.0,0.22184276580810547,0
1005,0,27,test,0.3333333333333333,1.224348545074463,0
10050,0,30,test,0.0,1.5071152448654175,0
10051,0,24,test,0.0,1.1379181146621704,0
10052,0,21,test,1.0,0.2722955644130707,0
10053,0,10,test,1.0,0.17060166597366333,0
10054,0,29,test,0.3333333333333333,0.9987694621086121,0
10055,0,30,test,0.6666666666666666,0.7596733570098877,0
10056,0,29,test,1.0,0.10999596863985062,0
10057,0,28,test,0.3333333333333333,1.2356723546981812,0
10058,0,16,test,0.5,0.9736452102661133,0
10059,0,30,test,0.0,1.4331542253494263,0
1006,0,28,test,0.0,1.8906530141830444,0
10060,0,30,test,0.3333333333333333,0.8479759097099304,0
10061,0,22,test,0.6666666666666666,0.49087584018707275,0
10062,0,30,test,0.3333333333333333,1.388936996459961,0
10064,0,18,test,1.0,0.2098141312599182,0
10066,0,8,test,0.0,2.166369676589966,0
10067,0,20,test,0.0,1.3813486099243164,0
10068,0,7,test,0.0,1.7589293718338013,0
10069,0,13,test,0.0,2.007796287536621,0
1007,0,22,test,0.3333333333333333,0.9782838821411133,0
10070,0,30,test,0.0,1.2908260822296143,0
10071,0,30,test,0.0,1.5898422002792358,0
10072,0,29,test,0.0,1.4761323928833008,0
10073,0,30,test,0.3333333333333333,1.254503846168518,0
10074,0,20,test,1.0,0.33744293451309204,0
10075,0,21,test,0.6666666666666666,0.39738479256629944,0
10076,0,22,test,0.6666666666666666,0.6243367791175842,0
10077,0,30,test,0.0,1.468461036682129,0
10078,0,6,test,1.0,0.21028438210487366,0
10079,0,5,test,0.0,1.903696894645691,0
1008,0,30,test,0.6666666666666666,0.9066298604011536,0
10080,0,30,test,0.6666666666666666,0.6657443046569824,0
10081,0,22,test,0.3333333333333333,1.2097194194793701,0
10082,0,30,test,0.6666666666666666,0.6653888821601868,0
10083,0,30,test,0.0,1.2808555364608765,0
10084,0,29,test,0.0,1.621908187866211,0
10085,0,30,test,0.6666666666666666,0.7632205486297607,0
10086,0,30,test,1.0,0.3325416147708893,0
10087,0,30,test,0.0,1.7856041193008423,0
10089,0,30,test,0.0,1.5944417715072632,0
1009,0,20,test,0.0,1.7420198917388916,0
10090,0,30,test,1.0,0.33396103978157043,0
